from_node_id,to_node_id,time_window,time_interval,travel_time_delta,capacity,cycle_length
43,87,0721:33_0721:35,-1,-1,1.619292,60
43,88,0721:33_0721:35,-1,-1,1.619292,60
55,89,0721:30_0721:33,-1,-1,1.619292,60
55,90,0721:33_0721:35,-1,-1,1.619292,60
55,91,0721:33_0721:35,-1,-1,1.619292,60
15,83,0721:35_0721:48,-1,-1,1.709253,60
15,84,0721:35_0721:48,-1,-1,6.47717,60
15,85,0721:35_0721:48,-1,-1,6.47717,60
3,80,0721:35_0721:48,-1,-1,1.619292,60
3,81,0721:35_0721:48,-1,-1,6.47717,60
3,82,0721:35_0721:48,-1,-1,6.47717,60
43,86,0722:00_0722:03,-1,-1,1.619292,60
43,87,0722:03_0722:05,-1,-1,1.619292,60
43,88,0722:03_0722:05,-1,-1,1.619292,60
55,89,0722:00_0722:03,-1,-1,1.619292,60
55,90,0722:03_0722:05,-1,-1,1.619292,60
55,91,0722:03_0722:05,-1,-1,1.619292,60
15,83,0722:05_0722:18,-1,-1,1.709253,60
15,84,0722:05_0722:18,-1,-1,6.47717,60
15,85,0722:05_0722:18,-1,-1,6.47717,60
3,80,0722:05_0722:18,-1,-1,1.619292,60
3,81,0722:05_0722:18,-1,-1,6.47717,60
3,82,0722:05_0722:18,-1,-1,6.47717,60
43,86,0722:30_0722:33,-1,-1,1.619292,60
43,87,0722:33_0722:35,-1,-1,1.619292,60
43,88,0722:33_0722:35,-1,-1,1.619292,60
55,89,0722:30_0722:33,-1,-1,1.619292,60
55,90,0722:33_0722:35,-1,-1,1.619292,60
55,91,0722:33_0722:35,-1,-1,1.619292,60
15,83,0722:35_0722:48,-1,-1,1.709253,60
15,84,0722:35_0722:48,-1,-1,6.47717,60
15,85,0722:35_0722:48,-1,-1,6.47717,60
3,80,0722:35_0722:48,-1,-1,1.619292,60
3,81,0722:35_0722:48,-1,-1,6.47717,60
3,82,0722:35_0722:48,-1,-1,6.47717,60
43,86,0723:00_0723:03,-1,-1,1.619292,60
43,87,0723:03_0723:05,-1,-1,1.619292,60
43,88,0723:03_0723:05,-1,-1,1.619292,60
55,89,0723:00_0723:03,-1,-1,1.619292,60
55,90,0723:03_0723:05,-1,-1,1.619292,60
55,91,0723:03_0723:05,-1,-1,1.619292,60
15,83,0723:05_0723:18,-1,-1,1.709253,60
15,84,0723:05_0723:18,-1,-1,6.47717,60
15,85,0723:05_0723:18,-1,-1,6.47717,60
3,80,0723:05_0723:18,-1,-1,1.619292,60
3,81,0723:05_0723:18,-1,-1,6.47717,60
3,82,0723:05_0723:18,-1,-1,6.47717,60
43,86,0723:30_0723:33,-1,-1,1.619292,60
43,87,0723:33_0723:35,-1,-1,1.619292,60
43,88,0723:33_0723:35,-1,-1,1.619292,60
55,89,0723:30_0723:33,-1,-1,1.619292,60
55,90,0723:33_0723:35,-1,-1,1.619292,60
55,91,0723:33_0723:35,-1,-1,1.619292,60
15,83,0723:35_0723:48,-1,-1,1.709253,60
15,84,0723:35_0723:48,-1,-1,6.47717,60
15,85,0723:35_0723:48,-1,-1,6.47717,60
3,80,0723:35_0723:48,-1,-1,1.619292,60
3,81,0723:35_0723:48,-1,-1,6.47717,60
3,82,0723:35_0723:48,-1,-1,6.47717,60
43,86,0724:00_0724:03,-1,-1,1.619292,60
43,87,0724:03_0724:05,-1,-1,1.619292,60
43,88,0724:03_0724:05,-1,-1,1.619292,60
55,89,0724:00_0724:03,-1,-1,1.619292,60
55,90,0724:03_0724:05,-1,-1,1.619292,60
55,91,0724:03_0724:05,-1,-1,1.619292,60
15,83,0724:05_0724:18,-1,-1,1.709253,60
15,84,0724:05_0724:18,-1,-1,6.47717,60
15,85,0724:05_0724:18,-1,-1,6.47717,60
3,80,0724:05_0724:18,-1,-1,1.619292,60
3,81,0724:05_0724:18,-1,-1,6.47717,60
3,82,0724:05_0724:18,-1,-1,6.47717,60
43,86,0724:30_0724:33,-1,-1,1.619292,60
43,87,0724:33_0724:35,-1,-1,1.619292,60
43,88,0724:33_0724:35,-1,-1,1.619292,60
55,89,0724:30_0724:33,-1,-1,1.619292,60
55,90,0724:33_0724:35,-1,-1,1.619292,60
55,91,0724:33_0724:35,-1,-1,1.619292,60
15,83,0724:35_0724:48,-1,-1,1.709253,60
15,84,0724:35_0724:48,-1,-1,6.47717,60
15,85,0724:35_0724:48,-1,-1,6.47717,60
3,80,0724:35_0724:48,-1,-1,1.619292,60
3,81,0724:35_0724:48,-1,-1,6.47717,60
3,82,0724:35_0724:48,-1,-1,6.47717,60
43,86,0725:00_0725:03,-1,-1,1.619292,60
43,87,0725:03_0725:05,-1,-1,1.619292,60
43,88,0725:03_0725:05,-1,-1,1.619292,60
55,89,0725:00_0725:03,-1,-1,1.619292,60
55,90,0725:03_0725:05,-1,-1,1.619292,60
55,91,0725:03_0725:05,-1,-1,1.619292,60
15,83,0725:05_0725:18,-1,-1,1.709253,60
15,84,0725:05_0725:18,-1,-1,6.47717,60
15,85,0725:05_0725:18,-1,-1,6.47717,60
3,80,0725:05_0725:18,-1,-1,1.619292,60
3,81,0725:05_0725:18,-1,-1,6.47717,60
3,82,0725:05_0725:18,-1,-1,6.47717,60
43,86,0725:30_0725:33,-1,-1,1.619292,60
43,87,0725:33_0725:35,-1,-1,1.619292,60
43,88,0725:33_0725:35,-1,-1,1.619292,60
55,89,0725:30_0725:33,-1,-1,1.619292,60
55,90,0725:33_0725:35,-1,-1,1.619292,60
55,91,0725:33_0725:35,-1,-1,1.619292,60
15,83,0725:35_0725:48,-1,-1,1.709253,60
15,84,0725:35_0725:48,-1,-1,6.47717,60
15,85,0725:35_0725:48,-1,-1,6.47717,60
3,80,0725:35_0725:48,-1,-1,1.619292,60
3,81,0725:35_0725:48,-1,-1,6.47717,60
3,82,0725:35_0725:48,-1,-1,6.47717,60
43,86,0726:00_0726:03,-1,-1,1.619292,60
43,87,0726:03_0726:05,-1,-1,1.619292,60
43,88,0726:03_0726:05,-1,-1,1.619292,60
55,89,0726:00_0726:03,-1,-1,1.619292,60
55,90,0726:03_0726:05,-1,-1,1.619292,60
55,91,0726:03_0726:05,-1,-1,1.619292,60
15,83,0726:05_0726:18,-1,-1,1.709253,60
15,84,0726:05_0726:18,-1,-1,6.47717,60
15,85,0726:05_0726:18,-1,-1,6.47717,60
3,80,0726:05_0726:18,-1,-1,1.619292,60
3,81,0726:05_0726:18,-1,-1,6.47717,60
3,82,0726:05_0726:18,-1,-1,6.47717,60
43,86,0726:30_0726:33,-1,-1,1.619292,60
43,87,0726:33_0726:35,-1,-1,1.619292,60
43,88,0726:33_0726:35,-1,-1,1.619292,60
55,89,0726:30_0726:33,-1,-1,1.619292,60
55,90,0726:33_0726:35,-1,-1,1.619292,60
55,91,0726:33_0726:35,-1,-1,1.619292,60
15,83,0726:35_0726:48,-1,-1,1.709253,60
15,84,0726:35_0726:48,-1,-1,6.47717,60
15,85,0726:35_0726:48,-1,-1,6.47717,60
3,80,0726:35_0726:48,-1,-1,1.619292,60
3,81,0726:35_0726:48,-1,-1,6.47717,60
3,82,0726:35_0726:48,-1,-1,6.47717,60
43,86,0727:00_0727:03,-1,-1,1.619292,60
43,87,0727:03_0727:05,-1,-1,1.619292,60
43,88,0727:03_0727:05,-1,-1,1.619292,60
55,89,0727:00_0727:03,-1,-1,1.619292,60
55,90,0727:03_0727:05,-1,-1,1.619292,60
55,91,0727:03_0727:05,-1,-1,1.619292,60
15,83,0727:05_0727:18,-1,-1,1.709253,60
15,84,0727:05_0727:18,-1,-1,6.47717,60
15,85,0727:05_0727:18,-1,-1,6.47717,60
3,80,0727:05_0727:18,-1,-1,1.619292,60
3,81,0727:05_0727:18,-1,-1,6.47717,60
3,82,0727:05_0727:18,-1,-1,6.47717,60
43,86,0727:30_0727:33,-1,-1,1.619292,60
43,87,0727:33_0727:35,-1,-1,1.619292,60
43,88,0727:33_0727:35,-1,-1,1.619292,60
55,89,0727:30_0727:33,-1,-1,1.619292,60
55,90,0727:33_0727:35,-1,-1,1.619292,60
55,91,0727:33_0727:35,-1,-1,1.619292,60
15,83,0727:35_0727:48,-1,-1,1.709253,60
15,84,0727:35_0727:48,-1,-1,6.47717,60
15,85,0727:35_0727:48,-1,-1,6.47717,60
3,80,0727:35_0727:48,-1,-1,1.619292,60
3,81,0727:35_0727:48,-1,-1,6.47717,60
3,82,0727:35_0727:48,-1,-1,6.47717,60
43,86,0728:00_0728:03,-1,-1,1.619292,60
43,87,0728:03_0728:05,-1,-1,1.619292,60
43,88,0728:03_0728:05,-1,-1,1.619292,60
55,89,0728:00_0728:03,-1,-1,1.619292,60
55,90,0728:03_0728:05,-1,-1,1.619292,60
55,91,0728:03_0728:05,-1,-1,1.619292,60
15,83,0728:05_0728:18,-1,-1,1.709253,60
15,84,0728:05_0728:18,-1,-1,6.47717,60
15,85,0728:05_0728:18,-1,-1,6.47717,60
3,80,0728:05_0728:18,-1,-1,1.619292,60
3,81,0728:05_0728:18,-1,-1,6.47717,60
3,82,0728:05_0728:18,-1,-1,6.47717,60
43,86,0728:30_0728:33,-1,-1,1.619292,60
43,87,0728:33_0728:35,-1,-1,1.619292,60
43,88,0728:33_0728:35,-1,-1,1.619292,60
55,89,0728:30_0728:33,-1,-1,1.619292,60
55,90,0728:33_0728:35,-1,-1,1.619292,60
55,91,0728:33_0728:35,-1,-1,1.619292,60
15,83,0728:35_0728:48,-1,-1,1.709253,60
15,84,0728:35_0728:48,-1,-1,6.47717,60
15,85,0728:35_0728:48,-1,-1,6.47717,60
3,80,0728:35_0728:48,-1,-1,1.619292,60
3,81,0728:35_0728:48,-1,-1,6.47717,60
3,82,0728:35_0728:48,-1,-1,6.47717,60
43,86,0729:00_0729:03,-1,-1,1.619292,60
43,87,0729:03_0729:05,-1,-1,1.619292,60
43,88,0729:03_0729:05,-1,-1,1.619292,60
55,89,0729:00_0729:03,-1,-1,1.619292,60
55,90,0729:03_0729:05,-1,-1,1.619292,60
55,91,0729:03_0729:05,-1,-1,1.619292,60
15,83,0729:05_0729:18,-1,-1,1.709253,60
15,84,0729:05_0729:18,-1,-1,6.47717,60
15,85,0729:05_0729:18,-1,-1,6.47717,60
3,80,0729:05_0729:18,-1,-1,1.619292,60
3,81,0729:05_0729:18,-1,-1,6.47717,60
3,82,0729:05_0729:18,-1,-1,6.47717,60
43,86,0729:30_0729:33,-1,-1,1.619292,60
43,87,0729:33_0729:35,-1,-1,1.619292,60
43,88,0729:33_0729:35,-1,-1,1.619292,60
55,89,0729:30_0729:33,-1,-1,1.619292,60
55,90,0729:33_0729:35,-1,-1,1.619292,60
55,91,0729:33_0729:35,-1,-1,1.619292,60
15,83,0729:35_0729:48,-1,-1,1.709253,60
15,84,0729:35_0729:48,-1,-1,6.47717,60
15,85,0729:35_0729:48,-1,-1,6.47717,60
3,80,0729:35_0729:48,-1,-1,1.619292,60
3,81,0729:35_0729:48,-1,-1,6.47717,60
3,82,0729:35_0729:48,-1,-1,6.47717,60
43,86,0730:00_0730:03,-1,-1,1.619292,60
43,87,0730:03_0730:05,-1,-1,1.619292,60
43,88,0730:03_0730:05,-1,-1,1.619292,60
55,89,0730:00_0730:03,-1,-1,1.619292,60
55,90,0730:03_0730:05,-1,-1,1.619292,60
55,91,0730:03_0730:05,-1,-1,1.619292,60
15,83,0730:05_0730:18,-1,-1,1.709253,60
15,84,0730:05_0730:18,-1,-1,6.47717,60
15,85,0730:05_0730:18,-1,-1,6.47717,60
3,80,0730:05_0730:18,-1,-1,1.619292,60
3,81,0730:05_0730:18,-1,-1,6.47717,60
3,82,0730:05_0730:18,-1,-1,6.47717,60
43,86,0730:30_0730:33,-1,-1,1.619292,60
43,87,0730:33_0730:35,-1,-1,1.619292,60
43,88,0730:33_0730:35,-1,-1,1.619292,60
55,89,0730:30_0730:33,-1,-1,1.619292,60
55,90,0730:33_0730:35,-1,-1,1.619292,60
55,91,0730:33_0730:35,-1,-1,1.619292,60
15,83,0730:35_0730:48,-1,-1,1.709253,60
15,84,0730:35_0730:48,-1,-1,6.47717,60
15,85,0730:35_0730:48,-1,-1,6.47717,60
3,80,0730:35_0730:48,-1,-1,1.619292,60
3,81,0730:35_0730:48,-1,-1,6.47717,60
3,82,0730:35_0730:48,-1,-1,6.47717,60
43,86,0731:00_0731:03,-1,-1,1.619292,60
43,87,0731:03_0731:05,-1,-1,1.619292,60
43,88,0731:03_0731:05,-1,-1,1.619292,60
55,89,0731:00_0731:03,-1,-1,1.619292,60
55,90,0731:03_0731:05,-1,-1,1.619292,60
55,91,0731:03_0731:05,-1,-1,1.619292,60
15,83,0731:05_0731:18,-1,-1,1.709253,60
15,84,0731:05_0731:18,-1,-1,6.47717,60
15,85,0731:05_0731:18,-1,-1,6.47717,60
3,80,0731:05_0731:18,-1,-1,1.619292,60
3,81,0731:05_0731:18,-1,-1,6.47717,60
3,82,0731:05_0731:18,-1,-1,6.47717,60
43,86,0731:30_0731:33,-1,-1,1.619292,60
43,87,0731:33_0731:35,-1,-1,1.619292,60
43,88,0731:33_0731:35,-1,-1,1.619292,60
55,89,0731:30_0731:33,-1,-1,1.619292,60
55,90,0731:33_0731:35,-1,-1,1.619292,60
55,91,0731:33_0731:35,-1,-1,1.619292,60
15,83,0731:35_0731:48,-1,-1,1.709253,60
15,84,0731:35_0731:48,-1,-1,6.47717,60
15,85,0731:35_0731:48,-1,-1,6.47717,60
3,80,0731:35_0731:48,-1,-1,1.619292,60
3,81,0731:35_0731:48,-1,-1,6.47717,60
3,82,0731:35_0731:48,-1,-1,6.47717,60
43,86,0732:00_0732:03,-1,-1,1.619292,60
43,87,0732:03_0732:05,-1,-1,1.619292,60
43,88,0732:03_0732:05,-1,-1,1.619292,60
55,89,0732:00_0732:03,-1,-1,1.619292,60
55,90,0732:03_0732:05,-1,-1,1.619292,60
55,91,0732:03_0732:05,-1,-1,1.619292,60
15,83,0732:05_0732:18,-1,-1,1.709253,60
15,84,0732:05_0732:18,-1,-1,6.47717,60
15,85,0732:05_0732:18,-1,-1,6.47717,60
3,80,0732:05_0732:18,-1,-1,1.619292,60
3,81,0732:05_0732:18,-1,-1,6.47717,60
3,82,0732:05_0732:18,-1,-1,6.47717,60
43,86,0732:30_0732:33,-1,-1,1.619292,60
43,87,0732:33_0732:35,-1,-1,1.619292,60
43,88,0732:33_0732:35,-1,-1,1.619292,60
55,89,0732:30_0732:33,-1,-1,1.619292,60
55,90,0732:33_0732:35,-1,-1,1.619292,60
55,91,0732:33_0732:35,-1,-1,1.619292,60
15,83,0732:35_0732:48,-1,-1,1.709253,60
15,84,0732:35_0732:48,-1,-1,6.47717,60
15,85,0732:35_0732:48,-1,-1,6.47717,60
3,80,0732:35_0732:48,-1,-1,1.619292,60
3,81,0732:35_0732:48,-1,-1,6.47717,60
3,82,0732:35_0732:48,-1,-1,6.47717,60
43,86,0733:00_0733:03,-1,-1,1.619292,60
43,87,0733:03_0733:05,-1,-1,1.619292,60
43,88,0733:03_0733:05,-1,-1,1.619292,60
55,89,0733:00_0733:03,-1,-1,1.619292,60
55,90,0733:03_0733:05,-1,-1,1.619292,60
55,91,0733:03_0733:05,-1,-1,1.619292,60
15,83,0733:05_0733:18,-1,-1,1.709253,60
15,84,0733:05_0733:18,-1,-1,6.47717,60
15,85,0733:05_0733:18,-1,-1,6.47717,60
3,80,0733:05_0733:18,-1,-1,1.619292,60
3,81,0733:05_0733:18,-1,-1,6.47717,60
3,82,0733:05_0733:18,-1,-1,6.47717,60
43,86,0733:30_0733:33,-1,-1,1.619292,60
43,87,0733:33_0733:35,-1,-1,1.619292,60
43,88,0733:33_0733:35,-1,-1,1.619292,60
55,89,0733:30_0733:33,-1,-1,1.619292,60
55,90,0733:33_0733:35,-1,-1,1.619292,60
55,91,0733:33_0733:35,-1,-1,1.619292,60
15,83,0733:35_0733:48,-1,-1,1.709253,60
15,84,0733:35_0733:48,-1,-1,6.47717,60
15,85,0733:35_0733:48,-1,-1,6.47717,60
3,80,0733:35_0733:48,-1,-1,1.619292,60
3,81,0733:35_0733:48,-1,-1,6.47717,60
3,82,0733:35_0733:48,-1,-1,6.47717,60
43,86,0734:00_0734:03,-1,-1,1.619292,60
43,87,0734:03_0734:05,-1,-1,1.619292,60
43,88,0734:03_0734:05,-1,-1,1.619292,60
55,89,0734:00_0734:03,-1,-1,1.619292,60
55,90,0734:03_0734:05,-1,-1,1.619292,60
55,91,0734:03_0734:05,-1,-1,1.619292,60
15,83,0734:05_0734:18,-1,-1,1.709253,60
15,84,0734:05_0734:18,-1,-1,6.47717,60
15,85,0734:05_0734:18,-1,-1,6.47717,60
3,80,0734:05_0734:18,-1,-1,1.619292,60
3,81,0734:05_0734:18,-1,-1,6.47717,60
3,82,0734:05_0734:18,-1,-1,6.47717,60
43,86,0734:30_0734:33,-1,-1,1.619292,60
43,87,0734:33_0734:35,-1,-1,1.619292,60
43,88,0734:33_0734:35,-1,-1,1.619292,60
55,89,0734:30_0734:33,-1,-1,1.619292,60
55,90,0734:33_0734:35,-1,-1,1.619292,60
55,91,0734:33_0734:35,-1,-1,1.619292,60
15,83,0734:35_0734:48,-1,-1,1.709253,60
15,84,0734:35_0734:48,-1,-1,6.47717,60
15,85,0734:35_0734:48,-1,-1,6.47717,60
3,80,0734:35_0734:48,-1,-1,1.619292,60
3,81,0734:35_0734:48,-1,-1,6.47717,60
3,82,0734:35_0734:48,-1,-1,6.47717,60
43,86,0735:00_0735:03,-1,-1,1.619292,60
43,87,0735:03_0735:05,-1,-1,1.619292,60
43,88,0735:03_0735:05,-1,-1,1.619292,60
55,89,0735:00_0735:03,-1,-1,1.619292,60
55,90,0735:03_0735:05,-1,-1,1.619292,60
55,91,0735:03_0735:05,-1,-1,1.619292,60
15,83,0735:05_0735:18,-1,-1,1.709253,60
15,84,0735:05_0735:18,-1,-1,6.47717,60
15,85,0735:05_0735:18,-1,-1,6.47717,60
3,80,0735:05_0735:18,-1,-1,1.619292,60
3,81,0735:05_0735:18,-1,-1,6.47717,60
3,82,0735:05_0735:18,-1,-1,6.47717,60
43,86,0735:30_0735:33,-1,-1,1.619292,60
43,87,0735:33_0735:35,-1,-1,1.619292,60
43,88,0735:33_0735:35,-1,-1,1.619292,60
55,89,0735:30_0735:33,-1,-1,1.619292,60
55,90,0735:33_0735:35,-1,-1,1.619292,60
55,91,0735:33_0735:35,-1,-1,1.619292,60
15,83,0735:35_0735:48,-1,-1,1.709253,60
15,84,0735:35_0735:48,-1,-1,6.47717,60
15,85,0735:35_0735:48,-1,-1,6.47717,60
3,80,0735:35_0735:48,-1,-1,1.619292,60
3,81,0735:35_0735:48,-1,-1,6.47717,60
3,82,0735:35_0735:48,-1,-1,6.47717,60
43,86,0736:00_0736:03,-1,-1,1.619292,60
43,87,0736:03_0736:05,-1,-1,1.619292,60
43,88,0736:03_0736:05,-1,-1,1.619292,60
55,89,0736:00_0736:03,-1,-1,1.619292,60
55,90,0736:03_0736:05,-1,-1,1.619292,60
55,91,0736:03_0736:05,-1,-1,1.619292,60
15,83,0736:05_0736:18,-1,-1,1.709253,60
15,84,0736:05_0736:18,-1,-1,6.47717,60
15,85,0736:05_0736:18,-1,-1,6.47717,60
3,80,0736:05_0736:18,-1,-1,1.619292,60
3,81,0736:05_0736:18,-1,-1,6.47717,60
3,82,0736:05_0736:18,-1,-1,6.47717,60
43,86,0736:30_0736:33,-1,-1,1.619292,60
43,87,0736:33_0736:35,-1,-1,1.619292,60
43,88,0736:33_0736:35,-1,-1,1.619292,60
55,89,0736:30_0736:33,-1,-1,1.619292,60
55,90,0736:33_0736:35,-1,-1,1.619292,60
55,91,0736:33_0736:35,-1,-1,1.619292,60
15,83,0736:35_0736:48,-1,-1,1.709253,60
15,84,0736:35_0736:48,-1,-1,6.47717,60
15,85,0736:35_0736:48,-1,-1,6.47717,60
3,80,0736:35_0736:48,-1,-1,1.619292,60
3,81,0736:35_0736:48,-1,-1,6.47717,60
3,82,0736:35_0736:48,-1,-1,6.47717,60
43,86,0737:00_0737:03,-1,-1,1.619292,60
43,87,0737:03_0737:05,-1,-1,1.619292,60
43,88,0737:03_0737:05,-1,-1,1.619292,60
55,89,0737:00_0737:03,-1,-1,1.619292,60
55,90,0737:03_0737:05,-1,-1,1.619292,60
55,91,0737:03_0737:05,-1,-1,1.619292,60
15,83,0737:05_0737:18,-1,-1,1.709253,60
15,84,0737:05_0737:18,-1,-1,6.47717,60
15,85,0737:05_0737:18,-1,-1,6.47717,60
3,80,0737:05_0737:18,-1,-1,1.619292,60
3,81,0737:05_0737:18,-1,-1,6.47717,60
3,82,0737:05_0737:18,-1,-1,6.47717,60
43,86,0737:30_0737:33,-1,-1,1.619292,60
43,87,0737:33_0737:35,-1,-1,1.619292,60
43,88,0737:33_0737:35,-1,-1,1.619292,60
55,89,0737:30_0737:33,-1,-1,1.619292,60
55,90,0737:33_0737:35,-1,-1,1.619292,60
55,91,0737:33_0737:35,-1,-1,1.619292,60
15,83,0737:35_0737:48,-1,-1,1.709253,60
15,84,0737:35_0737:48,-1,-1,6.47717,60
15,85,0737:35_0737:48,-1,-1,6.47717,60
3,80,0737:35_0737:48,-1,-1,1.619292,60
3,81,0737:35_0737:48,-1,-1,6.47717,60
3,82,0737:35_0737:48,-1,-1,6.47717,60
43,86,0738:00_0738:03,-1,-1,1.619292,60
43,87,0738:03_0738:05,-1,-1,1.619292,60
43,88,0738:03_0738:05,-1,-1,1.619292,60
55,89,0738:00_0738:03,-1,-1,1.619292,60
55,90,0738:03_0738:05,-1,-1,1.619292,60
55,91,0738:03_0738:05,-1,-1,1.619292,60
15,83,0738:05_0738:18,-1,-1,1.709253,60
15,84,0738:05_0738:18,-1,-1,6.47717,60
15,85,0738:05_0738:18,-1,-1,6.47717,60
3,80,0738:05_0738:18,-1,-1,1.619292,60
3,81,0738:05_0738:18,-1,-1,6.47717,60
3,82,0738:05_0738:18,-1,-1,6.47717,60
43,86,0738:30_0738:33,-1,-1,1.619292,60
43,87,0738:33_0738:35,-1,-1,1.619292,60
43,88,0738:33_0738:35,-1,-1,1.619292,60
55,89,0738:30_0738:33,-1,-1,1.619292,60
55,90,0738:33_0738:35,-1,-1,1.619292,60
55,91,0738:33_0738:35,-1,-1,1.619292,60
15,83,0738:35_0738:48,-1,-1,1.709253,60
15,84,0738:35_0738:48,-1,-1,6.47717,60
15,85,0738:35_0738:48,-1,-1,6.47717,60
3,80,0738:35_0738:48,-1,-1,1.619292,60
3,81,0738:35_0738:48,-1,-1,6.47717,60
3,82,0738:35_0738:48,-1,-1,6.47717,60
43,86,0739:00_0739:03,-1,-1,1.619292,60
43,87,0739:03_0739:05,-1,-1,1.619292,60
43,88,0739:03_0739:05,-1,-1,1.619292,60
55,89,0739:00_0739:03,-1,-1,1.619292,60
55,90,0739:03_0739:05,-1,-1,1.619292,60
55,91,0739:03_0739:05,-1,-1,1.619292,60
15,83,0739:05_0739:18,-1,-1,1.709253,60
15,84,0739:05_0739:18,-1,-1,6.47717,60
15,85,0739:05_0739:18,-1,-1,6.47717,60
3,80,0739:05_0739:18,-1,-1,1.619292,60
3,81,0739:05_0739:18,-1,-1,6.47717,60
3,82,0739:05_0739:18,-1,-1,6.47717,60
43,86,0739:30_0739:33,-1,-1,1.619292,60
43,87,0739:33_0739:35,-1,-1,1.619292,60
43,88,0739:33_0739:35,-1,-1,1.619292,60
55,89,0739:30_0739:33,-1,-1,1.619292,60
55,90,0739:33_0739:35,-1,-1,1.619292,60
55,91,0739:33_0739:35,-1,-1,1.619292,60
15,83,0739:35_0739:48,-1,-1,1.709253,60
15,84,0739:35_0739:48,-1,-1,6.47717,60
15,85,0739:35_0739:48,-1,-1,6.47717,60
3,80,0739:35_0739:48,-1,-1,1.619292,60
3,81,0739:35_0739:48,-1,-1,6.47717,60
3,82,0739:35_0739:48,-1,-1,6.47717,60
43,86,0740:00_0740:03,-1,-1,1.619292,60
43,87,0740:03_0740:05,-1,-1,1.619292,60
43,88,0740:03_0740:05,-1,-1,1.619292,60
55,89,0740:00_0740:03,-1,-1,1.619292,60
55,90,0740:03_0740:05,-1,-1,1.619292,60
55,91,0740:03_0740:05,-1,-1,1.619292,60
15,83,0740:05_0740:18,-1,-1,1.709253,60
15,84,0740:05_0740:18,-1,-1,6.47717,60
15,85,0740:05_0740:18,-1,-1,6.47717,60
3,80,0740:05_0740:18,-1,-1,1.619292,60
3,81,0740:05_0740:18,-1,-1,6.47717,60
3,82,0740:05_0740:18,-1,-1,6.47717,60
43,86,0740:30_0740:33,-1,-1,1.619292,60
43,87,0740:33_0740:35,-1,-1,1.619292,60
43,88,0740:33_0740:35,-1,-1,1.619292,60
55,89,0740:30_0740:33,-1,-1,1.619292,60
55,90,0740:33_0740:35,-1,-1,1.619292,60
55,91,0740:33_0740:35,-1,-1,1.619292,60
15,83,0740:35_0740:48,-1,-1,1.709253,60
15,84,0740:35_0740:48,-1,-1,6.47717,60
15,85,0740:35_0740:48,-1,-1,6.47717,60
3,80,0740:35_0740:48,-1,-1,1.619292,60
3,81,0740:35_0740:48,-1,-1,6.47717,60
3,82,0740:35_0740:48,-1,-1,6.47717,60
43,86,0741:00_0741:03,-1,-1,1.619292,60
43,87,0741:03_0741:05,-1,-1,1.619292,60
43,88,0741:03_0741:05,-1,-1,1.619292,60
55,89,0741:00_0741:03,-1,-1,1.619292,60
55,90,0741:03_0741:05,-1,-1,1.619292,60
55,91,0741:03_0741:05,-1,-1,1.619292,60
15,83,0741:05_0741:18,-1,-1,1.709253,60
15,84,0741:05_0741:18,-1,-1,6.47717,60
15,85,0741:05_0741:18,-1,-1,6.47717,60
3,80,0741:05_0741:18,-1,-1,1.619292,60
3,81,0741:05_0741:18,-1,-1,6.47717,60
3,82,0741:05_0741:18,-1,-1,6.47717,60
43,86,0741:30_0741:33,-1,-1,1.619292,60
43,87,0741:33_0741:35,-1,-1,1.619292,60
43,88,0741:33_0741:35,-1,-1,1.619292,60
55,89,0741:30_0741:33,-1,-1,1.619292,60
55,90,0741:33_0741:35,-1,-1,1.619292,60
55,91,0741:33_0741:35,-1,-1,1.619292,60
15,83,0741:35_0741:48,-1,-1,1.709253,60
15,84,0741:35_0741:48,-1,-1,6.47717,60
15,85,0741:35_0741:48,-1,-1,6.47717,60
3,80,0741:35_0741:48,-1,-1,1.619292,60
3,81,0741:35_0741:48,-1,-1,6.47717,60
3,82,0741:35_0741:48,-1,-1,6.47717,60
43,86,0742:00_0742:03,-1,-1,1.619292,60
43,87,0742:03_0742:05,-1,-1,1.619292,60
43,88,0742:03_0742:05,-1,-1,1.619292,60
55,89,0742:00_0742:03,-1,-1,1.619292,60
55,90,0742:03_0742:05,-1,-1,1.619292,60
55,91,0742:03_0742:05,-1,-1,1.619292,60
15,83,0742:05_0742:18,-1,-1,1.709253,60
15,84,0742:05_0742:18,-1,-1,6.47717,60
15,85,0742:05_0742:18,-1,-1,6.47717,60
3,80,0742:05_0742:18,-1,-1,1.619292,60
3,81,0742:05_0742:18,-1,-1,6.47717,60
3,82,0742:05_0742:18,-1,-1,6.47717,60
43,86,0742:30_0742:33,-1,-1,1.619292,60
43,87,0742:33_0742:35,-1,-1,1.619292,60
43,88,0742:33_0742:35,-1,-1,1.619292,60
55,89,0742:30_0742:33,-1,-1,1.619292,60
55,90,0742:33_0742:35,-1,-1,1.619292,60
55,91,0742:33_0742:35,-1,-1,1.619292,60
15,83,0742:35_0742:48,-1,-1,1.709253,60
15,84,0742:35_0742:48,-1,-1,6.47717,60
15,85,0742:35_0742:48,-1,-1,6.47717,60
3,80,0742:35_0742:48,-1,-1,1.619292,60
3,81,0742:35_0742:48,-1,-1,6.47717,60
3,82,0742:35_0742:48,-1,-1,6.47717,60
43,86,0743:00_0743:03,-1,-1,1.619292,60
43,87,0743:03_0743:05,-1,-1,1.619292,60
