agent_id,o_zone_id,d_zone_id,path_id,o_node_id,d_node_id,agent_type,demand_period,volume,toll,travel_time,distance,opti_cost,oc_diff,relative_diff,node_sequence,link_sequence,time_sequence,time_decimal_sequence,link_travel_time_sequence,
257,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0721:55;0722:55;0723:55;0832:28;0833:29;0834:29;0835:29;,441.93;442.93;443.93;512.47;513.48;514.48;515.48;,1.00;1.00;68.53;1.02;1.00;1.00;
258,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0722:00;0723:00;0724:00;0832:28;0833:29;0834:29;0835:29;,442.02;443.02;444.02;512.47;513.48;514.48;515.48;,1.00;1.00;68.45;1.02;1.00;1.00;
259,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0722:06;0723:06;0724:06;0832:28;0833:29;0834:29;0835:29;,442.10;443.10;444.10;512.47;513.48;514.48;515.48;,1.00;1.00;68.37;1.02;1.00;1.00;
260,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0722:12;0723:12;0724:12;0832:28;0833:30;0834:30;0835:30;,442.20;443.20;444.20;512.47;513.50;514.50;515.50;,1.00;1.00;68.27;1.03;1.00;1.00;
261,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0722:16;0723:16;0724:16;0832:28;0833:30;0834:30;0835:30;,442.28;443.28;444.28;512.47;513.50;514.50;515.50;,1.00;1.00;68.18;1.03;1.00;1.00;
262,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0722:22;0723:22;0724:22;0832:28;0833:30;0834:30;0835:30;,442.37;443.37;444.37;512.47;513.50;514.50;515.50;,1.00;1.00;68.10;1.03;1.00;1.00;
263,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0722:27;0723:27;0724:27;0832:28;0833:30;0834:30;0835:30;,442.45;443.45;444.45;512.47;513.50;514.50;515.50;,1.00;1.00;68.02;1.03;1.00;1.00;
264,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0722:31;0723:31;0724:31;0832:28;0833:30;0834:30;0835:30;,442.53;443.53;444.53;512.47;513.50;514.52;515.52;,1.00;1.00;67.93;1.03;1.02;1.00;
265,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0722:37;0723:37;0724:37;0832:28;0833:30;0834:30;0835:30;,442.62;443.62;444.62;512.47;513.52;514.52;515.52;,1.00;1.00;67.85;1.05;1.00;1.00;
266,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0722:42;0723:42;0724:42;0832:28;0833:30;0834:30;0835:30;,442.70;443.70;444.70;512.47;513.52;514.52;515.52;,1.00;1.00;67.77;1.05;1.00;1.00;
267,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0722:47;0723:47;0724:47;0832:28;0833:30;0834:30;0835:30;,442.80;443.80;444.80;512.47;513.52;514.52;515.52;,1.00;1.00;67.67;1.05;1.00;1.00;
268,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0722:52;0723:52;0724:52;0832:28;0833:30;0834:31;0835:31;,442.88;443.88;444.88;512.47;513.52;514.53;515.53;,1.00;1.00;67.58;1.05;1.02;1.00;
269,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0722:58;0723:58;0724:58;0832:28;0833:31;0834:31;0835:31;,442.97;443.97;444.97;512.47;513.53;514.53;515.53;,1.00;1.00;67.50;1.07;1.00;1.00;
270,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0723:02;0724:02;0725:02;0833:31;0834:31;0835:31;0836:31;,443.05;444.05;445.05;513.53;514.53;515.53;516.53;,1.00;1.00;68.48;1.00;1.00;1.00;
271,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0723:07;0724:07;0725:07;0833:32;0834:32;0835:32;0836:32;,443.13;444.13;445.13;513.55;514.55;515.55;516.55;,1.00;1.00;68.42;1.00;1.00;1.00;
272,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0723:13;0724:13;0725:13;0833:32;0834:32;0835:32;0836:32;,443.22;444.22;445.22;513.55;514.55;515.55;516.55;,1.00;1.00;68.33;1.00;1.00;1.00;
273,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0723:17;0724:17;0725:17;0833:32;0834:32;0835:32;0836:32;,443.30;444.30;445.30;513.55;514.55;515.55;516.55;,1.00;1.00;68.25;1.00;1.00;1.00;
274,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0723:23;0724:23;0725:23;0833:32;0834:32;0835:32;0836:32;,443.40;444.40;445.40;513.55;514.55;515.55;516.55;,1.00;1.00;68.15;1.00;1.00;1.00;
275,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0723:29;0724:29;0725:29;0833:32;0834:33;0835:33;0836:33;,443.48;444.48;445.48;513.55;514.57;515.57;516.57;,1.00;1.00;68.07;1.02;1.00;1.00;
276,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0723:34;0724:34;0725:34;0833:32;0834:33;0835:33;0836:33;,443.57;444.57;445.57;513.55;514.57;515.57;516.57;,1.00;1.00;67.98;1.02;1.00;1.00;
277,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0723:38;0724:38;0725:38;0833:32;0834:33;0835:33;0836:33;,443.65;444.65;445.65;513.55;514.57;515.57;516.57;,1.00;1.00;67.90;1.02;1.00;1.00;
278,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0723:44;0724:44;0725:44;0833:32;0834:33;0835:33;0836:33;,443.73;444.73;445.73;513.55;514.57;515.57;516.57;,1.00;1.00;67.82;1.02;1.00;1.00;
279,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0723:49;0724:49;0725:49;0833:32;0834:34;0835:34;0836:34;,443.82;444.82;445.82;513.55;514.58;515.58;516.58;,1.00;1.00;67.73;1.03;1.00;1.00;
280,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0723:53;0724:53;0725:53;0833:32;0834:42;0835:42;0836:42;,443.90;444.90;445.90;513.55;514.70;515.70;516.70;,1.00;1.00;67.65;1.15;1.00;1.00;
281,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0724:00;0725:00;0726:00;0833:32;0834:45;0835:45;0836:45;,444.00;445.00;446.00;513.55;514.77;515.77;516.77;,1.00;1.00;67.55;1.22;1.00;1.00;
282,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0724:05;0725:05;0726:05;0833:32;0834:46;0835:46;0836:46;,444.08;445.08;446.08;513.55;514.78;515.78;516.78;,1.00;1.00;67.47;1.23;1.00;1.00;
283,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0724:09;0725:09;0726:09;0833:32;0834:47;0835:47;0836:47;,444.17;445.17;446.17;513.55;514.80;515.80;516.80;,1.00;1.00;67.38;1.25;1.00;1.00;
284,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0724:15;0725:15;0726:15;0833:32;0834:47;0835:47;0836:47;,444.25;445.25;446.25;513.55;514.80;515.80;516.80;,1.00;1.00;67.30;1.25;1.00;1.00;
285,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0724:20;0725:20;0726:20;0833:32;0834:47;0835:47;0836:47;,444.33;445.33;446.33;513.55;514.80;515.80;516.80;,1.00;1.00;67.22;1.25;1.00;1.00;
286,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0724:24;0725:24;0726:24;0833:32;0834:47;0835:47;0836:47;,444.42;445.42;446.42;513.55;514.80;515.80;516.80;,1.00;1.00;67.13;1.25;1.00;1.00;
287,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0724:30;0725:30;0726:30;0833:32;0834:48;0835:48;0836:48;,444.50;445.50;446.50;513.55;514.82;515.82;516.82;,1.00;1.00;67.05;1.27;1.00;1.00;
288,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0724:36;0725:36;0726:36;0833:32;0834:48;0835:48;0836:48;,444.60;445.60;446.60;513.55;514.82;515.82;516.82;,1.00;1.00;66.95;1.27;1.00;1.00;
289,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0724:40;0725:40;0726:40;0834:48;0835:48;0836:48;0837:48;,444.68;445.68;446.68;514.82;515.82;516.82;517.82;,1.00;1.00;68.13;1.00;1.00;1.00;
290,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0724:45;0725:45;0726:45;0834:49;0835:49;0836:49;0837:49;,444.77;445.77;446.77;514.83;515.83;516.83;517.83;,1.00;1.00;68.07;1.00;1.00;1.00;
291,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0724:51;0725:51;0726:51;0834:49;0835:49;0836:49;0837:49;,444.85;445.85;446.85;514.83;515.83;516.83;517.83;,1.00;1.00;67.98;1.00;1.00;1.00;
292,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0724:55;0725:55;0726:55;0834:49;0835:49;0836:49;0837:49;,444.93;445.93;446.93;514.83;515.83;516.83;517.83;,1.00;1.00;67.90;1.00;1.00;1.00;
293,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0725:00;0726:00;0727:00;0834:49;0835:49;0836:49;0837:49;,445.02;446.02;447.02;514.83;515.83;516.83;517.83;,1.00;1.00;67.82;1.00;1.00;1.00;
294,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0725:06;0726:06;0727:06;0834:49;0835:50;0836:50;0837:50;,445.10;446.10;447.10;514.83;515.85;516.85;517.85;,1.00;1.00;67.73;1.02;1.00;1.00;
295,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0725:12;0726:12;0727:12;0834:49;0835:50;0836:50;0837:50;,445.20;446.20;447.20;514.83;515.85;516.85;517.85;,1.00;1.00;67.63;1.02;1.00;1.00;
296,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0725:16;0726:16;0727:16;0834:49;0835:50;0836:50;0837:50;,445.28;446.28;447.28;514.83;515.85;516.85;517.85;,1.00;1.00;67.55;1.02;1.00;1.00;
297,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0725:22;0726:22;0727:22;0834:49;0835:50;0836:50;0837:50;,445.37;446.37;447.37;514.83;515.85;516.85;517.85;,1.00;1.00;67.47;1.02;1.00;1.00;
298,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0725:27;0726:27;0727:27;0834:49;0835:51;0836:51;0837:51;,445.45;446.45;447.45;514.83;515.87;516.87;517.87;,1.00;1.00;67.38;1.03;1.00;1.00;
299,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0725:31;0726:31;0727:31;0834:49;0835:51;0836:51;0837:51;,445.53;446.53;447.53;514.83;515.87;516.87;517.87;,1.00;1.00;67.30;1.03;1.00;1.00;
300,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0725:37;0726:37;0727:37;0834:49;0835:51;0836:51;0837:51;,445.62;446.62;447.62;514.83;515.87;516.87;517.87;,1.00;1.00;67.22;1.03;1.00;1.00;
301,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0725:42;0726:42;0727:42;0834:49;0835:51;0836:51;0837:51;,445.70;446.70;447.70;514.83;515.87;516.87;517.87;,1.00;1.00;67.13;1.03;1.00;1.00;
302,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0725:47;0726:47;0727:47;0834:49;0835:53;0836:53;0837:53;,445.80;446.80;447.80;514.83;515.88;516.88;517.88;,1.00;1.00;67.03;1.05;1.00;1.00;
303,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0725:52;0726:52;0727:52;0834:49;0835:53;0836:53;0837:53;,445.88;446.88;447.88;514.83;515.88;516.88;517.88;,1.00;1.00;66.95;1.05;1.00;1.00;
304,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0725:58;0726:58;0727:58;0834:49;0835:53;0836:53;0837:53;,445.97;446.97;447.97;514.83;515.88;516.88;517.88;,1.00;1.00;66.87;1.05;1.00;1.00;
305,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0726:02;0727:02;0728:02;0834:49;0835:53;0836:53;0837:53;,446.05;447.05;448.05;514.83;515.88;516.88;517.88;,1.00;1.00;66.78;1.05;1.00;1.00;
306,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0726:07;0727:07;0728:07;0834:49;0835:54;0836:54;0837:54;,446.13;447.13;448.13;514.83;515.90;516.90;517.90;,1.00;1.00;66.70;1.07;1.00;1.00;
307,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0726:13;0727:13;0728:13;0834:49;0835:54;0836:54;0837:54;,446.22;447.22;448.22;514.83;515.90;516.90;517.90;,1.00;1.00;66.62;1.07;1.00;1.00;
308,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0726:17;0727:17;0728:17;0834:49;0835:54;0836:54;0837:54;,446.30;447.30;448.30;514.83;515.90;516.90;517.90;,1.00;1.00;66.53;1.07;1.00;1.00;
309,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0726:23;0727:23;0728:23;0835:55;0836:55;0837:55;0838:55;,446.40;447.40;448.40;515.92;516.92;517.92;518.92;,1.00;1.00;67.52;1.00;1.00;1.00;
310,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0726:29;0727:29;0728:29;0835:55;0836:55;0837:55;0838:55;,446.48;447.48;448.48;515.92;516.92;517.92;518.92;,1.00;1.00;67.43;1.00;1.00;1.00;
311,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0726:34;0727:34;0728:34;0835:55;0836:55;0837:55;0838:55;,446.57;447.57;448.57;515.92;516.92;517.92;518.92;,1.00;1.00;67.35;1.00;1.00;1.00;
312,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0726:38;0727:38;0728:38;0835:55;0836:55;0837:55;0838:55;,446.65;447.65;448.65;515.92;516.92;517.92;518.92;,1.00;1.00;67.27;1.00;1.00;1.00;
313,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0726:44;0727:44;0728:44;0835:55;0836:55;0837:56;0838:56;,446.73;447.73;448.73;515.92;516.92;517.93;518.93;,1.00;1.00;67.18;1.00;1.02;1.00;
314,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0726:49;0727:49;0728:49;0835:55;0836:56;0837:56;0838:56;,446.82;447.82;448.82;515.92;516.93;517.93;518.93;,1.00;1.00;67.10;1.02;1.00;1.00;
315,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0726:53;0727:53;0728:53;0835:55;0836:56;0837:56;0838:56;,446.90;447.90;448.90;515.92;516.93;517.93;518.93;,1.00;1.00;67.02;1.02;1.00;1.00;
316,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0727:00;0728:00;0729:00;0835:55;0836:56;0837:56;0838:56;,447.00;448.00;449.00;515.92;516.93;517.93;518.93;,1.00;1.00;66.92;1.02;1.00;1.00;
317,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0727:05;0728:05;0729:05;0835:55;0836:56;0837:56;0838:56;,447.08;448.08;449.08;515.92;516.93;517.93;518.93;,1.00;1.00;66.83;1.02;1.00;1.00;
318,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0727:09;0728:09;0729:09;0835:55;0836:56;0837:57;0838:57;,447.17;448.17;449.17;515.92;516.93;517.95;518.95;,1.00;1.00;66.75;1.02;1.02;1.00;
319,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0727:15;0728:15;0729:15;0835:55;0836:57;0837:57;0838:57;,447.25;448.25;449.25;515.92;516.95;517.95;518.95;,1.00;1.00;66.67;1.03;1.00;1.00;
320,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0727:20;0728:20;0729:20;0835:55;0836:57;0837:57;0838:57;,447.33;448.33;449.33;515.92;516.95;517.95;518.95;,1.00;1.00;66.58;1.03;1.00;1.00;
321,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0727:24;0728:24;0729:24;0835:55;0836:57;0837:57;0838:57;,447.42;448.42;449.42;515.92;516.95;517.95;518.95;,1.00;1.00;66.50;1.03;1.00;1.00;
322,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0727:30;0728:30;0729:30;0835:55;0836:57;0837:58;0838:58;,447.50;448.50;449.50;515.92;516.95;517.97;518.97;,1.00;1.00;66.42;1.03;1.02;1.00;
323,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0727:36;0728:36;0729:36;0835:55;0836:58;0837:58;0838:58;,447.60;448.60;449.60;515.92;516.97;517.97;518.97;,1.00;1.00;66.32;1.05;1.00;1.00;
324,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0727:40;0728:40;0729:40;0835:55;0836:58;0837:58;0838:58;,447.68;448.68;449.68;515.92;516.97;517.97;518.97;,1.00;1.00;66.23;1.05;1.00;1.00;
325,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0727:45;0728:45;0729:45;0835:55;0836:58;0837:58;0838:58;,447.77;448.77;449.77;515.92;516.97;517.97;518.97;,1.00;1.00;66.15;1.05;1.00;1.00;
326,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0727:51;0728:51;0729:51;0835:55;0836:58;0837:59;0838:59;,447.85;448.85;449.85;515.92;516.97;517.98;518.98;,1.00;1.00;66.07;1.05;1.02;1.00;
327,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0727:55;0728:55;0729:55;0835:55;0836:59;0837:59;0838:59;,447.93;448.93;449.93;515.92;516.98;517.98;518.98;,1.00;1.00;65.98;1.07;1.00;1.00;
328,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0728:00;0729:00;0730:00;0836:59;0837:59;0838:59;0839:59;,448.02;449.02;450.02;516.98;517.98;518.98;519.98;,1.00;1.00;66.97;1.00;1.00;1.00;
329,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0728:06;0729:06;0730:06;0836:59;0837:59;0838:59;0839:59;,448.10;449.10;450.10;516.98;517.98;518.98;519.98;,1.00;1.00;66.88;1.00;1.00;1.00;
330,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0728:12;0729:12;0730:12;0836:59;0837:59;0838:59;0839:59;,448.20;449.20;450.20;516.98;517.98;518.98;519.98;,1.00;1.00;66.78;1.00;1.00;1.00;
331,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0728:16;0729:16;0730:16;0836:59;0837:59;0838:59;0839:59;,448.28;449.28;450.28;516.98;517.98;518.98;519.98;,1.00;1.00;66.70;1.00;1.00;1.00;
332,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0728:22;0729:22;0730:22;0836:59;0838:00;0839:00;0840:00;,448.37;449.37;450.37;516.98;518.00;519.00;520.00;,1.00;1.00;66.62;1.02;1.00;1.00;
333,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0728:27;0729:27;0730:27;0836:59;0838:00;0839:00;0840:00;,448.45;449.45;450.45;516.98;518.00;519.00;520.00;,1.00;1.00;66.53;1.02;1.00;1.00;
334,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0728:31;0729:31;0730:31;0836:59;0838:00;0839:00;0840:00;,448.53;449.53;450.53;516.98;518.00;519.00;520.00;,1.00;1.00;66.45;1.02;1.00;1.00;
335,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0728:37;0729:37;0730:37;0836:59;0838:00;0839:00;0840:00;,448.62;449.62;450.62;516.98;518.00;519.00;520.00;,1.00;1.00;66.37;1.02;1.00;1.00;
336,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0728:42;0729:42;0730:42;0836:59;0838:00;0839:00;0840:00;,448.70;449.70;450.70;516.98;518.00;519.02;520.02;,1.00;1.00;66.28;1.02;1.02;1.00;
337,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0728:47;0729:47;0730:47;0836:59;0838:00;0839:00;0840:00;,448.80;449.80;450.80;516.98;518.00;519.02;520.02;,1.00;1.00;66.18;1.02;1.02;1.00;
338,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0728:52;0729:52;0730:52;0836:59;0838:00;0839:00;0840:00;,448.88;449.88;450.88;516.98;518.00;519.02;520.02;,1.00;1.00;66.10;1.02;1.02;1.00;
339,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0728:58;0729:58;0730:58;0836:59;0838:00;0839:00;0840:00;,448.97;449.97;450.97;516.98;518.02;519.02;520.02;,1.00;1.00;66.02;1.03;1.00;1.00;
340,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0729:02;0730:02;0731:02;0836:59;0838:00;0839:01;0840:01;,449.05;450.05;451.05;516.98;518.02;519.03;520.03;,1.00;1.00;65.93;1.03;1.02;1.00;
341,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0729:07;0730:07;0731:07;0836:59;0838:00;0839:01;0840:01;,449.13;450.13;451.13;516.98;518.02;519.03;520.03;,1.00;1.00;65.85;1.03;1.02;1.00;
342,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0729:13;0730:13;0731:13;0836:59;0838:00;0839:01;0840:01;,449.22;450.22;451.22;516.98;518.02;519.03;520.03;,1.00;1.00;65.77;1.03;1.02;1.00;
343,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0729:17;0730:17;0731:17;0836:59;0838:01;0839:01;0840:01;,449.30;450.30;451.30;516.98;518.03;519.03;520.03;,1.00;1.00;65.68;1.05;1.00;1.00;
344,1,2,0,34,27,p,AM,1,0.0,5.1969,5.0100,0,0,0,34;35;30;31;96;26;27;,17;77;15;148;149;13;,0729:23;0730:23;0731:23;0836:59;0838:01;0839:02;0840:02;,449.40;450.40;451.40;516.98;518.03;519.05;520.05;,1.00;1.00;65.58;1.05;1.02;1.00;
